gameId,playId,catchingReceiver,closestCorner,catchSeparation,offense,defense,xReceiverMate1,yReceiverMate1,xReceiverMate2,yReceiverMate2,xReceiverMate3,yReceiverMate3,xReceiverMate4,yReceiverMate4,xcatchingReceiverRoute,ycatchingReceiverRoute,down,yardsToGo,offenseFormation,defendersInTheBox,numberOfPassRushers,personnel.defense,personnel.offense
2017091008,1640,Jordan Reed,Jalen Mills,1.0903669107231766,home,away,short,slant,short,flat,short,flat,short,stop,short,slant,1,10,SHOTGUN,6.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,1681,Chris Thompson,Jordan Hicks,0.5263078946776297,home,away,short,flat,short,slant,short,stop,short,flat,short,flat,2,5,SHOTGUN,6.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,1743,Chris Thompson,Nigel Bradham,1.2020815280171278,home,away,short,stop,medium,out,short,flat,medium,in,short,stop,2,6,SHOTGUN,5.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,1854,Zach Ertz,D.J. Swearinger,1.7622996340009855,away,home,short,slant,short,flat,deep,corner,short,flat,short,slant,3,10,SHOTGUN,6.0,4.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,1955,Nelson Agholor,Mason Foster,0.4019950248448376,away,home,short,stop,short,flat,medium,out,short,stop,short,stop,3,6,SHOTGUN,6.0,4.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,2053,Zach Ertz,Deshazor Everett,7.166484493808662,away,home,medium,out,short,stop,short,stop,short,flat,short,flat,2,2,SHOTGUN,6.0,4.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,2164,Brent Celek,Ziggy Hood,8.487638069569178,away,home,short,flat,medium,in,short,flat,medium,out,short,flat,1,10,SINGLEBACK,8.0,6.0,"3 DL, 4 LB, 4 DB","1 RB, 3 TE, 1 WR"
2017091008,2231,Torrey Smith,Bashaud Breeland,3.28758269857961,away,home,short,flat,short,stop,short,flat,short,slant,medium,in,3,10,SHOTGUN,6.0,4.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,2255,Zach Ertz,Mason Foster,0.4327817001676475,away,home,short,stop,short,flat,short,slant,short,flat,short,flat,1,10,SHOTGUN,6.0,4.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,2484,Jamison Crowder,Patrick Robinson,2.5860587773675983,home,away,short,slant,short,stop,short,stop,short,flat,short,flat,2,16,SHOTGUN,6.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,2563,Jordan Reed,Malcolm Jenkins,0.3613862199918613,home,away,short,flat,short,stop,medium,out,short,flat,short,slant,2,6,SHOTGUN,7.0,5.0,"4 DL, 3 LB, 4 DB","1 RB, 2 TE, 2 WR"
2017091008,2587,Terrelle Pryor,Jalen Mills,3.608559269292944,home,away,short,stop,short,slant,short,stop,short,stop,short,stop,1,10,SINGLEBACK,8.0,4.0,"4 DL, 3 LB, 4 DB","1 RB, 2 TE, 2 WR"
2017091008,2720,Brian Quick,Jaylen Watkins,1.2103718436910214,home,away,short,slant,short,slant,medium,out,medium,out,short,slant,3,10,EMPTY,5.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,2765,Terrelle Pryor,Jalen Mills,3.0661539426454083,home,away,short,slant,short,slant,short,stop,short,stop,short,flat,2,4,SINGLEBACK,7.0,5.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,2789,Ryan Grant,Malcolm Jenkins,2.895392892165072,home,away,short,slant,short,flat,short,flat,short,stop,short,flat,1,10,SHOTGUN,6.0,3.0,"4 DL, 3 LB, 4 DB","1 RB, 2 TE, 2 WR"
2017091008,2935,Zach Ertz,D.J. Swearinger,1.046518036156095,away,home,short,stop,short,stop,medium,out,short,stop,short,slant,1,10,SHOTGUN,7.0,5.0,"3 DL, 4 LB, 4 DB","1 RB, 2 TE, 2 WR"
2017091008,2959,Darren Sproles,Ryan Kerrigan,1.5498387012847503,away,home,short,stop,medium,out,short,slant,medium,out,short,stop,1,10,SHOTGUN,5.0,3.0,"3 DL, 4 LB, 4 DB","1 RB, 2 TE, 2 WR"
2017091008,3179,Terrelle Pryor,Jaylen Watkins,2.280372776543347,home,away,short,flat,short,slant,short,flat,short,flat,medium,in,2,8,SINGLEBACK,7.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,3203,Terrelle Pryor,Jalen Mills,0.7158910531638216,home,away,short,stop,short,slant,short,slant,short,stop,short,slant,1,10,SINGLEBACK,7.0,5.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,3296,Nelson Agholor,Mason Foster,0.6400781202322134,away,home,medium,out,short,flat,short,slant,short,slant,short,flat,2,8,SHOTGUN,7.0,4.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,3320,Wendell Smallwood,Zach Brown,0.6670832032063204,away,home,short,slant,short,slant,medium,out,short,stop,short,flat,3,4,EMPTY,6.0,4.0,"2 DL, 4 LB, 5 DB","1 RB, 2 TE, 2 WR"
2017091008,3458,Nelson Agholor,Josh Norman,2.1640009242142257,away,home,short,flat,short,stop,short,flat,short,slant,short,slant,3,9,SHOTGUN,6.0,5.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,3523,Jamison Crowder,Jaylen Watkins,0.8471717653463197,home,away,short,slant,short,flat,short,stop,short,slant,short,flat,2,10,EMPTY,6.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,3608,Alshon Jeffery,Josh Norman,1.5231546211727844,away,home,short,slant,short,flat,short,stop,short,slant,short,stop,1,10,SHOTGUN,7.0,4.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,3632,Alshon Jeffery,D.J. Swearinger,4.235056079912047,away,home,short,stop,short,flat,medium,in,deep,corner,medium,out,2,10,SINGLEBACK,7.0,5.0,"3 DL, 4 LB, 4 DB","1 RB, 2 TE, 2 WR"
2017091008,3770,Jordan Reed,Jordan Hicks,2.3124878378058558,home,away,short,flat,short,flat,medium,in,medium,out,short,flat,1,10,SHOTGUN,6.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,3916,Jordan Reed,Patrick Robinson,6.568751784014982,home,away,short,stop,short,flat,short,flat,medium,in,short,flat,1,10,SHOTGUN,5.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,3946,Chris Thompson,Beau Allen,5.989206959189169,home,away,short,flat,short,flat,short,stop,short,stop,short,flat,2,4,SHOTGUN,4.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,4034,Jamison Crowder,Jalen Mills,5.690975311842427,home,away,short,slant,short,flat,medium,out,medium,out,short,flat,2,17,SHOTGUN,4.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091008,4058,Chris Thompson,Jalen Mills,1.9890952717253128,home,away,medium,out,short,flat,medium,in,medium,out,short,flat,3,10,SHOTGUN,4.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091005,119,Allen Robinson,Kevin Johnson,1.041201229350023,away,home,short,stop,short,flat,short,slant,short,flat,medium,out,3,2,SHOTGUN,7.0,4.0,"1 DL, 4 LB, 6 DB","1 RB, 1 TE, 3 WR"
2017091005,143,Allen Hurns,Kevin Johnson,2.7416783181110063,away,home,short,stop,short,flat,short,slant,short,slant,medium,out,1,10,SINGLEBACK,7.0,3.0,"3 DL, 4 LB, 4 DB","2 RB, 1 TE, 2 WR"
2017091005,171,Leonard Fournette,Whitney Mercilus,1.3046455457326378,away,home,short,slant,short,slant,medium,out,short,slant,short,slant,1,10,SINGLEBACK,7.0,5.0,"3 DL, 4 LB, 4 DB","2 RB, 1 TE, 2 WR"
2017091005,456,Tyler Ervin,Barry Church,2.020396000787968,home,away,short,flat,short,flat,short,slant,short,stop,short,flat,2,4,EMPTY,5.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 2 TE, 2 WR"
2017091005,480,Lamar Miller,Myles Jack,6.738909407315104,home,away,short,stop,short,slant,medium,out,short,slant,short,slant,3,1,SHOTGUN,7.0,4.0,"4 DL, 2 LB, 5 DB","2 RB, 1 TE, 2 WR"
2017091005,546,Stephen Anderson,Telvin Smith,3.618093420573877,home,away,short,flat,short,flat,medium,out,short,flat,short,slant,3,5,SHOTGUN,6.0,4.0,"4 DL, 2 LB, 5 DB","2 RB, 1 TE, 2 WR"
2017091005,658,Leonard Fournette,Jadeveon Clowney,7.3448008822567825,away,home,short,slant,medium,out,short,stop,medium,in,short,slant,1,10,I_FORM,7.0,5.0,"3 DL, 4 LB, 4 DB","2 RB, 1 TE, 2 WR"
2017091005,724,James O'Shaughnessy,Benardrick McKinney,3.15412428417144,away,home,short,slant,short,slant,short,stop,medium,out,short,flat,2,4,SINGLEBACK,7.0,4.0,"3 DL, 4 LB, 4 DB","1 RB, 2 TE, 2 WR"
2017091005,1401,C.J. Fiedorowicz,Tashaun Gipson,1.796106901050157,home,away,short,flat,short,stop,medium,out,short,flat,short,slant,1,10,SINGLEBACK,7.0,4.0,"4 DL, 2 LB, 5 DB","2 RB, 1 TE, 2 WR"
2017091005,1475,Leonard Fournette,Benardrick McKinney,1.9499999999999973,away,home,short,stop,short,slant,short,slant,short,flat,short,slant,1,10,SINGLEBACK,8.0,6.0,"3 DL, 4 LB, 4 DB","2 RB, 1 TE, 2 WR"
2017091005,1520,Arrelious Benn,Brian Cushing,1.6953170794868986,away,home,medium,out,short,slant,medium,out,short,flat,short,stop,1,10,SINGLEBACK,7.0,4.0,"3 DL, 4 LB, 4 DB","1 RB, 2 TE, 2 WR"
2017091005,1778,DeAndre Hopkins,A.J. Bouye,0.21540659228538284,home,away,short,flat,medium,out,medium,in,medium,out,short,stop,1,10,SHOTGUN,6.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091005,2069,C.J. Fiedorowicz,Myles Jack,0.6931089380465361,home,away,short,flat,medium,out,medium,out,medium,out,short,flat,2,3,SHOTGUN,6.0,4.0,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091005,2167,DeAndre Hopkins,Jalen Ramsey,0.836002392341076,home,away,short,slant,short,flat,short,flat,short,stop,short,slant,3,3,EMPTY,6.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091005,2212,DeAndre Hopkins,Jalen Ramsey,1.4867750334196503,home,away,short,stop,medium,out,medium,out,short,stop,short,flat,2,8,SHOTGUN,7.0,5.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091005,2257,C.J. Fiedorowicz,Barry Church,4.472605504624796,home,away,short,flat,short,flat,short,slant,short,flat,short,flat,2,3,SINGLEBACK,7.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091005,2462,DeAndre Hopkins,Jalen Ramsey,2.2693170778892995,home,away,short,flat,short,slant,medium,in,short,flat,short,flat,2,10,SINGLEBACK,7.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091005,2696,Allen Hurns,Kareem Jackson,0.750066663703967,away,home,short,stop,short,stop,medium,out,deep,corner,short,slant,3,8,SHOTGUN,6.0,5.0,"1 DL, 4 LB, 6 DB","1 RB, 1 TE, 3 WR"
2017091005,2762,Allen Hurns,Kevin Johnson,2.5849758219372205,away,home,short,flat,short,slant,short,slant,short,flat,short,slant,1,10,SHOTGUN,7.0,5.0,"3 DL, 4 LB, 4 DB","1 RB, 1 TE, 3 WR"
2017091005,3241,Chris Ivory,Whitney Mercilus,4.931227027829891,away,home,medium,in,short,stop,short,slant,medium,in,short,slant,3,9,SHOTGUN,5.0,4.0,"1 DL, 4 LB, 6 DB","1 RB, 1 TE, 3 WR"
2017091005,3350,DeAndre Hopkins,A.J. Bouye,0.9920181449953364,home,away,short,stop,medium,out,short,flat,short,slant,short,flat,1,10,SINGLEBACK,7.0,5.0,"4 DL, 2 LB, 5 DB","2 RB, 1 TE, 2 WR"
2017091005,3561,Tyler Ervin,Aaron Colvin,3.0000166666203723,home,away,short,flat,short,stop,short,flat,short,flat,short,stop,1,10,SHOTGUN,7.0,4.0,"4 DL, 2 LB, 5 DB","2 RB, 1 TE, 2 WR"
2017091005,3608,DeAndre Hopkins,A.J. Bouye,2.1716583525039126,home,away,short,flat,medium,out,medium,in,short,slant,short,flat,1,10,SHOTGUN,7.0,4.0,"4 DL, 2 LB, 5 DB","2 RB, 1 TE, 2 WR"
2017091005,3714,Tyler Ervin,Calais Campbell,5.023803340100008,home,away,short,stop,short,flat,short,stop,short,stop,short,stop,1,20,EMPTY,6.0,4.0,"4 DL, 2 LB, 5 DB","2 RB, 1 TE, 2 WR"
2017091005,3738,Lamar Miller,Telvin Smith,0.4492215489043225,home,away,short,flat,short,flat,short,stop,short,flat,short,slant,2,14,EMPTY,4.0,5.0,"4 DL, 2 LB, 5 DB","2 RB, 1 TE, 2 WR"
2017091005,4076,Stephen Anderson,Telvin Smith,4.362808728330871,home,away,short,stop,short,flat,deep,post,short,slant,short,flat,3,8,SHOTGUN,6.0,6.0,"3 DL, 3 LB, 5 DB","2 RB, 1 TE, 2 WR"
2017091010,197,Jordy Nelson,Bobby Wagner,1.0155294185792945,home,away,medium,out,medium,in,medium,in,short,slant,short,flat,1,10,SHOTGUN,6.0,4.0,"4 DL, 3 LB, 4 DB","1 RB, 1 TE, 3 WR"
2017091010,221,Randall Cobb,Earl Thomas,1.5061540425866142,home,away,short,flat,short,flat,short,slant,short,flat,short,flat,1,10,EMPTY,6.0,5.0,"4 DL, 3 LB, 4 DB","1 RB, 1 TE, 3 WR"
2017091010,245,Randall Cobb,Jeremy Lane,7.940056674860706,home,away,medium,in,short,slant,medium,out,short,flat,short,flat,2,10,SINGLEBACK,7.0,3.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091010,325,Jordy Nelson,Shaquill Griffin,2.279056822459677,home,away,short,slant,short,stop,short,slant,short,slant,short,flat,2,15,I_FORM,7.0,4.0,"3 DL, 3 LB, 5 DB","2 RB, 0 TE, 3 WR"
2017091010,349,Randall Cobb,Shaquill Griffin,8.633944637302234,home,away,short,slant,short,slant,short,stop,short,flat,short,slant,3,2,SHOTGUN,6.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091010,622,Randall Cobb,Richard Sherman,0.8266196223173017,home,away,short,slant,short,flat,medium,out,short,stop,short,flat,3,5,SHOTGUN,6.0,6.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091010,646,Lance Kendricks,K.J. Wright,3.8303263568526384,home,away,short,slant,short,slant,short,slant,short,slant,short,slant,1,10,SINGLEBACK,8.0,4.0,"3 DL, 4 LB, 4 DB","1 RB, 2 TE, 2 WR"
2017091010,817,Jimmy Graham,Nick Perry,5.366730848477496,away,home,deep,corner,medium,in,medium,out,short,flat,short,flat,3,12,SHOTGUN,4.0,4.0,"1 DL, 4 LB, 6 DB","1 RB, 1 TE, 3 WR"
2017091010,905,Davante Adams,Shaquill Griffin,3.4394330928221293,home,away,short,stop,short,stop,short,flat,short,stop,short,slant,2,10,SINGLEBACK,7.0,3.0,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091010,934,Davante Adams,K.J. Wright,6.752140401383849,home,away,short,flat,medium,in,medium,out,short,stop,short,flat,1,10,SHOTGUN,5.0,4.0,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091010,1014,Jordy Nelson,Earl Thomas,2.5809494377069826,home,away,short,flat,short,stop,short,slant,short,flat,short,flat,2,8,SHOTGUN,6.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091010,1128,Jimmy Graham,Ricky Jean Francois,7.350333325775098,away,home,medium,out,short,flat,medium,out,short,slant,short,slant,2,4,SINGLEBACK,6.0,3.0,"2 DL, 3 LB, 6 DB","1 RB, 2 TE, 2 WR"
2017091010,1152,Chris Carson,Blake Martinez,1.2218837915284746,away,home,short,slant,short,stop,short,flat,short,flat,short,slant,3,1,SINGLEBACK,7.0,6.0,"2 DL, 3 LB, 6 DB","1 RB, 3 TE, 1 WR"
2017091010,1424,Jimmy Graham,Quinten Rollins,4.4464817552757365,away,home,deep,post,short,flat,short,flat,short,flat,short,slant,3,10,SHOTGUN,6.0,4.0,"1 DL, 4 LB, 6 DB","1 RB, 1 TE, 3 WR"
2017091010,1486,Ty Montgomery,Jarran Reed,4.305821640523447,home,away,short,flat,short,slant,short,slant,short,flat,short,flat,2,16,SHOTGUN,5.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091010,1594,Davante Adams,Kam Chancellor,3.287369769283645,home,away,deep,post,short,flat,deep,post,short,flat,medium,in,3,17,EMPTY,5.0,4.0,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091010,1657,Randall Cobb,Shaquill Griffin,3.0359512512555247,home,away,medium,in,short,slant,short,stop,short,stop,short,flat,2,10,SHOTGUN,5.0,4.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091010,1881,Doug Baldwin,Quinten Rollins,2.191460700081113,away,home,short,flat,medium,in,deep,post,medium,out,deep,post,1,10,EMPTY,6.0,5.0,"2 DL, 3 LB, 6 DB","1 RB, 1 TE, 3 WR"
2017091010,2489,Paul Richardson,Damarious Randall,1.4490341610880026,away,home,deep,post,short,slant,short,flat,deep,corner,short,flat,1,10,SHOTGUN,6.0,5.0,"2 DL, 3 LB, 6 DB","1 RB, 1 TE, 3 WR"
2017091010,2534,Nick Vannett,Ha Ha Clinton-Dix,1.4233762678926514,away,home,short,flat,short,flat,short,flat,short,slant,short,stop,2,13,EMPTY,5.0,4.0,"2 DL, 3 LB, 6 DB","1 RB, 3 TE, 1 WR"
2017091010,2558,Tyler Lockett,Quinten Rollins,0.16278820596099675,away,home,short,flat,medium,in,short,slant,short,slant,short,flat,3,3,SHOTGUN,6.0,4.0,"2 DL, 3 LB, 6 DB","1 RB, 1 TE, 3 WR"
2017091010,2714,Lance Kendricks,Bobby Wagner,4.90800366748029,home,away,short,slant,short,slant,short,stop,short,stop,short,stop,1,20,EMPTY,5.0,4.0,"4 DL, 3 LB, 4 DB","1 RB, 2 TE, 2 WR"
2017091010,2781,Martellus Bennett,Kam Chancellor,3.8744806103528258,home,away,short,slant,medium,out,medium,out,short,flat,short,slant,1,10,SHOTGUN,6.0,4.0,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091010,2837,Ty Montgomery,Terence Garvin,6.102335618433317,home,away,short,slant,short,slant,short,slant,short,stop,short,flat,1,10,SHOTGUN,6.0,4.0,"4 DL, 3 LB, 4 DB","1 RB, 1 TE, 3 WR"
2017091010,2867,Randall Cobb,Richard Sherman,3.7671474619398713,home,away,short,flat,short,flat,short,stop,short,flat,short,stop,1,10,SINGLEBACK,6.0,4.0,"4 DL, 3 LB, 4 DB","1 RB, 1 TE, 3 WR"
2017091010,2891,Ty Montgomery,Earl Thomas,3.238826948140332,home,away,short,slant,short,slant,short,slant,short,slant,short,flat,2,4,SHOTGUN,7.0,4.0,"4 DL, 3 LB, 4 DB","1 RB, 1 TE, 3 WR"
2017091010,2915,Jordy Nelson,Bobby Wagner,1.685734261382854,home,away,medium,out,deep,corner,medium,out,short,stop,deep,post,3,2,SINGLEBACK,6.0,3.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091010,3035,Doug Baldwin,Ha Ha Clinton-Dix,1.9206509313251088,away,home,short,stop,short,slant,medium,out,short,slant,short,slant,1,10,I_FORM,6.0,4.0,"2 DL, 3 LB, 6 DB","1 RB, 1 TE, 3 WR"
2017091010,3076,Doug Baldwin,Blake Martinez,6.467456996378092,away,home,short,slant,medium,in,medium,out,short,flat,short,slant,1,10,SINGLEBACK,7.0,4.0,"2 DL, 3 LB, 6 DB","1 RB, 1 TE, 3 WR"
2017091010,3162,Randall Cobb,David Bass,5.95856526355129,home,away,short,flat,short,slant,short,flat,short,slant,short,slant,1,10,SHOTGUN,7.0,4.0,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091010,3207,Ty Montgomery,Justin Coleman,8.268500468646053,home,away,short,flat,short,stop,short,slant,short,slant,short,flat,1,10,SHOTGUN,6.0,4.0,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091010,3330,Jordy Nelson,Shaquill Griffin,0.3883297567789594,home,away,short,slant,short,slant,short,stop,short,flat,short,slant,3,4,EMPTY,5.0,5.0,"4 DL, 2 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091010,3471,Doug Baldwin,Quinten Rollins,2.910755915565576,away,home,short,stop,short,slant,medium,in,short,flat,short,slant,1,10,SHOTGUN,6.0,5.0,"2 DL, 3 LB, 6 DB","1 RB, 1 TE, 3 WR"
2017091010,3495,Paul Richardson,Damarious Randall,0.2280350850198281,away,home,short,slant,short,slant,medium,out,short,flat,medium,out,1,10,SHOTGUN,6.0,4.0,"2 DL, 3 LB, 6 DB","1 RB, 1 TE, 3 WR"
2017091010,3519,Paul Richardson,Damarious Randall,0.44553338819890986,away,home,medium,out,short,flat,medium,out,short,stop,short,stop,1,10,SINGLEBACK,6.0,5.0,"2 DL, 3 LB, 6 DB","1 RB, 1 TE, 3 WR"
2017091010,4042,Martellus Bennett,Bobby Wagner,7.54557486212946,home,away,short,slant,medium,out,short,slant,short,flat,short,flat,2,6,I_FORM,8.0,5.0,"4 DL, 3 LB, 4 DB","2 RB, 2 TE, 1 WR"
2017091009,72,Sammy Watkins,Rashaan Melvin,3.377158568974812,home,away,short,stop,short,slant,short,flat,short,flat,short,slant,2,8,SINGLEBACK,7.0,4.0,"3 DL, 4 LB, 4 DB","1 RB, 2 TE, 2 WR"
2017091009,96,Robert Woods,Antonio Morrison,4.392914749912637,home,away,short,slant,short,flat,short,flat,short,stop,medium,in,1,10,SINGLEBACK,7.0,4.0,"3 DL, 4 LB, 4 DB","1 RB, 2 TE, 2 WR"
2017091009,142,Sammy Watkins,Rashaan Melvin,1.024597481941078,home,away,short,slant,short,stop,short,flat,short,stop,short,flat,2,10,SHOTGUN,6.0,4.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091009,371,Jack Doyle,Alec Ogletree,2.2638462845343543,away,home,short,slant,medium,out,short,stop,medium,in,short,slant,2,6,SHOTGUN,6.0,5.0,"4 DL, 3 LB, 4 DB","1 RB, 1 TE, 3 WR"
2017091009,395,Jack Doyle,Lamarcus Joyner,5.985624445285557,away,home,short,slant,short,stop,medium,in,medium,out,short,slant,1,10,SHOTGUN,7.0,4.0,"4 DL, 3 LB, 4 DB","1 RB, 2 TE, 2 WR"
2017091009,463,Marlon Mack,Maurice Alexander,8.95288221747612,away,home,medium,in,short,stop,short,slant,medium,out,short,flat,2,7,SHOTGUN,8.0,5.0,"4 DL, 3 LB, 4 DB","1 RB, 2 TE, 2 WR"
2017091009,632,Cooper Kupp,Darius Butler,1.562049935181333,home,away,short,slant,medium,out,short,flat,short,slant,short,slant,3,3,SHOTGUN,6.0,4.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091009,860,T.Y. Hilton,Trumaine Johnson,3.0357865537616466,away,home,short,slant,medium,in,medium,out,short,slant,short,slant,2,8,SHOTGUN,7.0,5.0,"4 DL, 3 LB, 4 DB","1 RB, 2 TE, 2 WR"
2017091009,1062,T.Y. Hilton,Trumaine Johnson,1.8054362353735949,away,home,short,stop,medium,in,medium,out,short,flat,medium,out,1,10,SINGLEBACK,7.0,4.0,"4 DL, 3 LB, 4 DB","1 RB, 2 TE, 2 WR"
2017091009,1175,Cooper Kupp,Matthias Farley,8.073710423343151,home,away,short,slant,deep,post,short,flat,short,stop,medium,in,1,10,SINGLEBACK,7.0,3.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091009,1221,Gerald Everett,Jon Bostic,1.190798051728328,home,away,short,slant,short,flat,short,slant,medium,in,medium,out,2,10,SHOTGUN,5.0,4.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091009,1413,Robert Turbin,Connor Barwin,2.7706497432912696,away,home,short,stop,short,stop,short,slant,short,stop,short,slant,3,17,SHOTGUN,6.0,4.0,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091009,1466,Sammy Watkins,Rashaan Melvin,4.638361779766644,home,away,medium,out,short,slant,short,stop,short,flat,medium,in,1,10,SINGLEBACK,6.0,4.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091009,1505,Robert Woods,Rashaan Melvin,1.6436848846418226,home,away,short,stop,short,stop,short,stop,short,flat,short,flat,1,10,SHOTGUN,6.0,3.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091009,1572,Sammy Watkins,Nate Hairston,2.6981845748576934,home,away,short,flat,short,flat,short,flat,short,slant,short,slant,2,10,EMPTY,5.0,4.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091009,1693,Frank Gore,Alec Ogletree,8.766190734863121,away,home,medium,out,short,flat,short,slant,short,flat,short,slant,2,17,SHOTGUN,6.0,4.0,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091009,1799,Todd Gurley,Al Woods,8.118337268184908,home,away,short,slant,medium,out,short,stop,short,slant,short,slant,1,10,SINGLEBACK,6.0,4.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091009,2175,Kamar Aiken,Lamarcus Joyner,0.15620499351813022,away,home,short,flat,short,slant,short,flat,short,stop,short,slant,1,10,EMPTY,5.0,4.0,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091009,2264,Tyler Higbee,Nate Hairston,5.157402446968828,home,away,medium,out,medium,in,short,stop,medium,in,short,flat,1,10,I_FORM,6.0,3.0,"3 DL, 3 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091009,2309,Robert Woods,Matthias Farley,2.232330620674276,home,away,short,slant,deep,post,short,slant,short,slant,medium,in,1,10,SINGLEBACK,6.0,4.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091009,2669,Tavon Austin,Jabaal Sheard,6.338809036404236,home,away,short,stop,short,flat,short,flat,short,flat,short,flat,3,10,SHOTGUN,6.0,2.0,"1 DL, 5 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091009,2876,Sammy Watkins,Rashaan Melvin,2.5315805339747786,home,away,medium,out,short,flat,medium,out,short,slant,short,slant,3,9,SHOTGUN,5.0,4.0,"1 DL, 5 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091009,2900,Todd Gurley,Jeremiah George,2.618472837361505,home,away,medium,out,medium,in,medium,out,medium,out,short,flat,1,10,SHOTGUN,6.0,3.0,"1 DL, 5 LB, 5 DB","1 RB, 1 TE, 3 WR"
2017091009,3220,Todd Gurley,Jon Bostic,4.203807797699609,home,away,medium,out,medium,out,medium,out,short,stop,short,slant,2,24,SHOTGUN,7.0,4.0,"2 DL, 4 LB, 5 DB","1 RB, 1 TE, 3 WR"
